gene,model,fold,weight_second,train_auc_at_selected_weight,test_auc_at_selected_weight,n_train,n_test,n_test_pathogenic,n_test_benign
RARS2,ESM-1b 650M + CaLM,3,0.11,1.0,1.0,20,5,3,2
RARS2,ESM-1b 650M + CaLM,4,0.11,1.0,1.0,20,5,3,2
RARS2,ESM-1b 650M + CaLM,5,0.11,1.0,1.0,20,5,3,2
RB1,ESM-2 150M + 650M,1,0.78,0.9365079365079364,0.7222222222222222,33,9,6,3
RB1,ESM-2 150M + 650M,2,0.47,0.9126984126984128,0.8333333333333334,33,9,6,3
RB1,ESM-2 150M + 650M,3,0.0,0.928030303030303,0.4666666666666667,34,8,5,3
RB1,ESM-2 150M + 650M,4,0.47,0.8825757575757576,1.0,34,8,5,3
RB1,ESM-2 150M + 650M,5,0.47,0.8712121212121212,1.0,34,8,5,3
RB1,ESM-2 650M + ESM-1b 650M,1,0.51,0.9206349206349206,0.8333333333333334,33,9,6,3
RB1,ESM-2 650M + ESM-1b 650M,2,0.5,0.9126984126984128,0.8888888888888888,33,9,6,3
RB1,ESM-2 650M + ESM-1b 650M,3,0.52,0.9356060606060606,0.8,34,8,5,3
RB1,ESM-2 650M + ESM-1b 650M,4,0.74,0.9090909090909092,1.0,34,8,5,3
RB1,ESM-2 650M + ESM-1b 650M,5,0.74,0.9204545454545454,0.8666666666666667,34,8,5,3
RB1,ESM-2 650M + CaLM,1,0.47,0.9166666666666666,0.7777777777777778,33,9,6,3
RB1,ESM-2 650M + CaLM,2,0.52,0.8650793650793651,0.9444444444444444,33,9,6,3
RB1,ESM-2 650M + CaLM,3,0.4,0.8787878787878788,0.8666666666666667,34,8,5,3
RB1,ESM-2 650M + CaLM,4,0.32,0.8825757575757576,0.8,34,8,5,3
RB1,ESM-2 650M + CaLM,5,0.01,0.8863636363636364,0.6666666666666666,34,8,5,3
RB1,ESM-2 150M + CaLM,1,0.05,0.9087301587301588,0.7222222222222222,33,9,6,3
RB1,ESM-2 150M + CaLM,2,0.35,0.8571428571428571,1.0,33,9,6,3
RB1,ESM-2 150M + CaLM,3,0.05,0.8598484848484849,0.8666666666666667,34,8,5,3
RB1,ESM-2 150M + CaLM,4,0.35,0.8371212121212122,1.0,34,8,5,3
RB1,ESM-2 150M + CaLM,5,0.31,0.9053030303030304,0.7333333333333333,34,8,5,3
RB1,ESM-1b 650M + CaLM,1,0.1,0.9166666666666666,1.0,33,9,6,3
RB1,ESM-1b 650M + CaLM,2,0.61,0.9523809523809524,0.6666666666666666,33,9,6,3
RB1,ESM-1b 650M + CaLM,3,0.15,0.9507575757575758,0.8,34,8,5,3
RB1,ESM-1b 650M + CaLM,4,0.43,0.9356060606060606,0.9333333333333332,34,8,5,3
RB1,ESM-1b 650M + CaLM,5,0.61,0.9015151515151516,1.0,34,8,5,3
RHO,ESM-2 150M + 650M,1,0.97,0.7971014492753623,1.0,73,19,17,2
RHO,ESM-2 150M + 650M,2,0.97,0.8382352941176471,1.0,73,19,18,1
RHO,ESM-2 150M + 650M,3,0.84,0.8434782608695652,1.0,74,18,17,1
RHO,ESM-2 150M + 650M,4,0.78,1.0,0.2352941176470588,74,18,17,1
RHO,ESM-2 150M + 650M,5,0.97,0.8405797101449275,1.0,74,18,17,1
RHO,ESM-2 650M + ESM-1b 650M,1,0.0,0.7934782608695652,1.0,73,19,17,2
RHO,ESM-2 650M + ESM-1b 650M,2,0.0,0.8411764705882353,1.0,73,19,18,1
RHO,ESM-2 650M + ESM-1b 650M,3,0.0,1.0,0.1764705882352941,74,18,17,1
RHO,ESM-2 650M + ESM-1b 650M,4,0.0,0.8376811594202899,1.0,74,18,17,1
RHO,ESM-2 650M + ESM-1b 650M,5,0.0,0.8434782608695652,1.0,74,18,17,1
RHO,ESM-2 650M + CaLM,1,0.0,0.8007246376811594,1.0,73,19,17,2
RHO,ESM-2 650M + CaLM,2,0.0,0.8441176470588235,1.0,73,19,18,1
RHO,ESM-2 650M + CaLM,3,0.0,0.8434782608695652,1.0,74,18,17,1
RHO,ESM-2 650M + CaLM,4,0.0,1.0,0.2352941176470588,74,18,17,1
RHO,ESM-2 650M + CaLM,5,0.0,0.8318840579710145,1.0,74,18,17,1
RHO,ESM-2 150M + CaLM,1,0.86,0.75,1.0,73,19,17,2
RHO,ESM-2 150M + CaLM,2,0.93,0.9529411764705882,0.2222222222222222,73,19,18,1
RHO,ESM-2 150M + CaLM,3,0.86,0.7942028985507247,1.0,74,18,17,1
RHO,ESM-2 150M + CaLM,4,0.96,0.808695652173913,0.8823529411764706,74,18,17,1
RHO,ESM-2 150M + CaLM,5,0.86,0.8144927536231884,0.8823529411764706,74,18,17,1
RHO,ESM-1b 650M + CaLM,1,0.37,0.9710144927536232,0.5588235294117647,73,19,17,2
RHO,ESM-1b 650M + CaLM,2,0.36,0.8117647058823529,1.0,73,19,18,1
RHO,ESM-1b 650M + CaLM,3,0.0,0.8318840579710145,0.8235294117647058,74,18,17,1
RHO,ESM-1b 650M + CaLM,4,0.37,0.8,1.0,74,18,17,1
RHO,ESM-1b 650M + CaLM,5,0.37,0.808695652173913,1.0,74,18,17,1
RHOBTB2,ESM-2 150M + 650M,1,0.97,0.7796610169491526,0.5666666666666667,64,17,2,15
RHOBTB2,ESM-2 150M + 650M,2,0.98,0.751412429378531,0.6,65,16,1,15
RHOBTB2,ESM-2 150M + 650M,3,0.99,0.6694915254237288,0.9333333333333332,65,16,1,15
RHOBTB2,ESM-2 150M + 650M,4,0.79,0.7259887005649718,0.7333333333333333,65,16,1,15
RHOBTB2,ESM-2 150M + 650M,5,0.52,0.76,0.4642857142857143,65,16,2,14
RHOBTB2,ESM-2 650M + ESM-1b 650M,1,0.0,0.7152542372881356,0.8,64,17,2,15
RHOBTB2,ESM-2 650M + ESM-1b 650M,2,0.08,0.7090395480225988,0.8,65,16,1,15
RHOBTB2,ESM-2 650M + ESM-1b 650M,3,0.1,0.7570621468926554,0.5333333333333333,65,16,1,15
RHOBTB2,ESM-2 650M + ESM-1b 650M,4,0.0,0.731638418079096,0.6666666666666666,65,16,1,15
RHOBTB2,ESM-2 650M + ESM-1b 650M,5,0.03,0.7533333333333333,0.6428571428571429,65,16,2,14
RHOBTB2,ESM-2 650M + CaLM,1,0.4,0.8169491525423729,0.5,64,17,2,15
RHOBTB2,ESM-2 650M + CaLM,2,0.1,0.768361581920904,0.6666666666666666,65,16,1,15
RHOBTB2,ESM-2 650M + CaLM,3,0.44,0.7231638418079096,0.8666666666666667,65,16,1,15
RHOBTB2,ESM-2 650M + CaLM,4,0.09,0.7570621468926554,0.6666666666666666,65,16,1,15
RHOBTB2,ESM-2 650M + CaLM,5,0.11,0.7166666666666667,0.8571428571428571,65,16,2,14
RHOBTB2,ESM-2 150M + CaLM,1,0.0,0.5898305084745763,0.1333333333333333,64,17,2,15
RHOBTB2,ESM-2 150M + CaLM,2,0.99,0.423728813559322,0.8666666666666667,65,16,1,15
RHOBTB2,ESM-2 150M + CaLM,3,0.99,0.4406779661016949,0.8,65,16,1,15
RHOBTB2,ESM-2 150M + CaLM,4,1.0,0.5677966101694916,0.0666666666666666,65,16,1,15
RHOBTB2,ESM-2 150M + CaLM,5,0.63,0.55,0.3571428571428571,65,16,2,14
RHOBTB2,ESM-1b 650M + CaLM,1,0.05,0.6440677966101694,0.5333333333333333,64,17,2,15
RHOBTB2,ESM-1b 650M + CaLM,2,0.61,0.6497175141242938,0.4,65,16,1,15
RHOBTB2,ESM-1b 650M + CaLM,3,0.56,0.5988700564971752,0.8666666666666667,65,16,1,15
RHOBTB2,ESM-1b 650M + CaLM,4,0.11,0.6129943502824858,0.7333333333333333,65,16,1,15
RHOBTB2,ESM-1b 650M + CaLM,5,0.56,0.7333333333333333,0.4285714285714285,65,16,2,14
RLIM,ESM-2 150M + 650M,1,0.31,0.75,1.0,12,3,1,2
RLIM,ESM-2 150M + 650M,2,0.0,0.8333333333333334,1.0,12,3,1,2
RLIM,ESM-2 150M + 650M,3,0.31,1.0,0.5,12,3,1,2
RLIM,ESM-2 150M + 650M,4,0.0,0.7714285714285715,1.0,12,3,2,1
RLIM,ESM-2 150M + 650M,5,0.0,0.8285714285714286,1.0,12,3,2,1
RLIM,ESM-2 650M + ESM-1b 650M,1,0.22,1.0,0.5,12,3,1,2
RLIM,ESM-2 650M + ESM-1b 650M,2,0.42,1.0,1.0,12,3,1,2
RLIM,ESM-2 650M + ESM-1b 650M,3,0.42,1.0,1.0,12,3,1,2
RLIM,ESM-2 650M + ESM-1b 650M,4,0.41,1.0,1.0,12,3,2,1
RLIM,ESM-2 650M + ESM-1b 650M,5,0.42,1.0,1.0,12,3,2,1
RLIM,ESM-2 650M + CaLM,1,0.8,0.9444444444444444,1.0,12,3,1,2
RLIM,ESM-2 650M + CaLM,2,0.8,0.9444444444444444,1.0,12,3,1,2
RLIM,ESM-2 650M + CaLM,3,0.65,1.0,1.0,12,3,1,2
RLIM,ESM-2 650M + CaLM,4,0.67,0.9142857142857144,1.0,12,3,2,1
RLIM,ESM-2 650M + CaLM,5,0.8,0.9428571428571428,1.0,12,3,2,1
RLIM,ESM-2 150M + CaLM,1,0.71,0.9166666666666666,1.0,12,3,1,2
RLIM,ESM-2 150M + CaLM,2,0.56,1.0,0.5,12,3,1,2
RLIM,ESM-2 150M + CaLM,3,0.71,0.9166666666666666,1.0,12,3,1,2
RLIM,ESM-2 150M + CaLM,4,0.71,0.9428571428571428,1.0,12,3,2,1
RLIM,ESM-2 150M + CaLM,5,0.56,0.9428571428571428,1.0,12,3,2,1
RLIM,ESM-1b 650M + CaLM,1,0.0,1.0,1.0,12,3,1,2
RLIM,ESM-1b 650M + CaLM,2,0.0,1.0,1.0,12,3,1,2
RLIM,ESM-1b 650M + CaLM,3,0.0,1.0,1.0,12,3,1,2
RLIM,ESM-1b 650M + CaLM,4,0.0,1.0,1.0,12,3,2,1
RLIM,ESM-1b 650M + CaLM,5,0.0,1.0,1.0,12,3,2,1
ROBO4,ESM-2 150M + 650M,1,0.28,0.4933333333333333,0.75,20,5,1,4
ROBO4,ESM-2 150M + 650M,2,0.97,0.6,0.25,20,5,1,4
ROBO4,ESM-2 150M + 650M,3,0.28,0.6266666666666667,0.0,20,5,1,4
ROBO4,ESM-2 150M + 650M,4,0.26,0.3866666666666666,1.0,20,5,1,4
ROBO4,ESM-2 150M + 650M,5,0.0,0.53125,0.3333333333333333,20,5,2,3
ROBO4,ESM-2 650M + ESM-1b 650M,1,0.99,0.64,0.0,20,5,1,4
ROBO4,ESM-2 650M + ESM-1b 650M,2,0.45,0.52,0.75,20,5,1,4
ROBO4,ESM-2 650M + ESM-1b 650M,3,0.45,0.6133333333333333,0.0,20,5,1,4
ROBO4,ESM-2 650M + ESM-1b 650M,4,0.55,0.5066666666666667,1.0,20,5,1,4
ROBO4,ESM-2 650M + ESM-1b 650M,5,0.45,0.40625,0.8333333333333334,20,5,2,3
ROBO4,ESM-2 650M + CaLM,1,1.0,0.64,0.75,20,5,1,4
ROBO4,ESM-2 650M + CaLM,2,0.68,0.8266666666666667,0.0,20,5,1,4
ROBO4,ESM-2 650M + CaLM,3,1.0,0.5733333333333334,1.0,20,5,1,4
ROBO4,ESM-2 650M + CaLM,4,0.89,0.7066666666666667,0.0,20,5,1,4
ROBO4,ESM-2 650M + CaLM,5,0.32,0.5,0.6666666666666666,20,5,2,3
ROBO4,ESM-2 150M + CaLM,1,0.84,0.6533333333333333,0.5,20,5,1,4
ROBO4,ESM-2 150M + CaLM,2,1.0,0.6,1.0,20,5,1,4
ROBO4,ESM-2 150M + CaLM,3,0.84,0.6666666666666666,0.5,20,5,1,4
ROBO4,ESM-2 150M + CaLM,4,0.84,0.5466666666666666,1.0,20,5,1,4
ROBO4,ESM-2 150M + CaLM,5,0.73,0.78125,0.1666666666666666,20,5,2,3
ROBO4,ESM-1b 650M + CaLM,1,1.0,0.5733333333333334,1.0,20,5,1,4
ROBO4,ESM-1b 650M + CaLM,2,1.0,0.6266666666666667,0.75,20,5,1,4
ROBO4,ESM-1b 650M + CaLM,3,0.96,0.6533333333333333,0.5,20,5,1,4
ROBO4,ESM-1b 650M + CaLM,4,1.0,0.6533333333333333,0.75,20,5,1,4
ROBO4,ESM-1b 650M + CaLM,5,0.14,0.71875,0.1666666666666666,20,5,2,3
ROR2,ESM-2 150M + 650M,1,0.91,0.8125,0.875,20,6,2,4
ROR2,ESM-2 150M + 650M,2,0.96,0.8375,1.0,21,5,1,4
ROR2,ESM-2 150M + 650M,3,0.96,0.825,1.0,21,5,1,4
ROR2,ESM-2 150M + 650M,4,0.96,0.875,0.75,21,5,1,4
ROR2,ESM-2 150M + 650M,5,0.54,0.9125,0.0,21,5,1,4
ROR2,ESM-2 650M + ESM-1b 650M,1,0.0,0.859375,0.5,20,6,2,4
ROR2,ESM-2 650M + ESM-1b 650M,2,0.48,0.825,1.0,21,5,1,4
ROR2,ESM-2 650M + ESM-1b 650M,3,0.48,0.95,0.5,21,5,1,4
ROR2,ESM-2 650M + ESM-1b 650M,4,0.0,0.8125,1.0,21,5,1,4
ROR2,ESM-2 650M + ESM-1b 650M,5,0.0,0.825,1.0,21,5,1,4
ROR2,ESM-2 650M + CaLM,1,0.54,0.90625,0.75,20,6,2,4
ROR2,ESM-2 650M + CaLM,2,0.0,0.8625,0.75,21,5,1,4
ROR2,ESM-2 650M + CaLM,3,0.48,0.875,0.75,21,5,1,4
ROR2,ESM-2 650M + CaLM,4,0.0,0.8125,1.0,21,5,1,4
ROR2,ESM-2 650M + CaLM,5,0.54,0.8375,1.0,21,5,1,4
ROR2,ESM-2 150M + CaLM,1,0.0,0.703125,0.625,20,6,2,4
ROR2,ESM-2 150M + CaLM,2,0.66,0.7,0.75,21,5,1,4
ROR2,ESM-2 150M + CaLM,3,0.54,0.6125,1.0,21,5,1,4
ROR2,ESM-2 150M + CaLM,4,0.54,0.825,0.0,21,5,1,4
ROR2,ESM-2 150M + CaLM,5,0.89,0.7,0.5,21,5,1,4
ROR2,ESM-1b 650M + CaLM,1,0.33,0.90625,0.625,20,6,2,4
ROR2,ESM-1b 650M + CaLM,2,0.18,0.7875,1.0,21,5,1,4
ROR2,ESM-1b 650M + CaLM,3,0.63,0.775,1.0,21,5,1,4
ROR2,ESM-1b 650M + CaLM,4,0.0,0.7875,0.5,21,5,1,4
ROR2,ESM-1b 650M + CaLM,5,0.33,0.85,0.75,21,5,1,4
RP2,ESM-2 150M + 650M,1,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 150M + 650M,2,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 150M + 650M,3,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 150M + 650M,4,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 150M + 650M,5,0.0,1.0,1.0,20,4,1,3
RP2,ESM-2 650M + ESM-1b 650M,1,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 650M + ESM-1b 650M,2,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 650M + ESM-1b 650M,3,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 650M + ESM-1b 650M,4,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 650M + ESM-1b 650M,5,0.0,1.0,1.0,20,4,1,3
RP2,ESM-2 650M + CaLM,1,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 650M + CaLM,2,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 650M + CaLM,3,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 650M + CaLM,4,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 650M + CaLM,5,0.0,1.0,1.0,20,4,1,3
RP2,ESM-2 150M + CaLM,1,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 150M + CaLM,2,0.0,1.0,1.0,19,5,1,4
RP2,ESM-2 150M + CaLM,3,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 150M + CaLM,4,0.0,1.0,1.0,19,5,2,3
RP2,ESM-2 150M + CaLM,5,0.0,1.0,1.0,20,4,1,3
RP2,ESM-1b 650M + CaLM,1,0.0,1.0,1.0,19,5,1,4
RP2,ESM-1b 650M + CaLM,2,0.0,1.0,1.0,19,5,1,4
RP2,ESM-1b 650M + CaLM,3,0.0,1.0,1.0,19,5,2,3
RP2,ESM-1b 650M + CaLM,4,0.0,1.0,1.0,19,5,2,3
RP2,ESM-1b 650M + CaLM,5,0.0,1.0,1.0,20,4,1,3
RPE65,ESM-2 150M + 650M,1,0.44,0.9325396825396826,0.9,67,17,15,2
RPE65,ESM-2 150M + 650M,2,0.81,0.9387096774193548,0.8125,67,17,16,1
RPE65,ESM-2 150M + 650M,3,0.63,0.8870967741935484,1.0,67,17,16,1
RPE65,ESM-2 150M + 650M,4,0.63,0.932258064516129,0.9375,67,17,16,1
RPE65,ESM-2 150M + 650M,5,0.63,0.9523809523809524,0.8666666666666667,68,16,15,1
RPE65,ESM-2 650M + ESM-1b 650M,1,0.11,0.9047619047619048,0.9333333333333332,67,17,15,2
RPE65,ESM-2 650M + ESM-1b 650M,2,0.62,0.8838709677419355,0.9375,67,17,16,1
RPE65,ESM-2 650M + ESM-1b 650M,3,0.14,0.9,0.9375,67,17,16,1
RPE65,ESM-2 650M + ESM-1b 650M,4,0.07,0.964516129032258,0.5625,67,17,16,1
RPE65,ESM-2 650M + ESM-1b 650M,5,0.11,0.8825396825396825,1.0,68,16,15,1
RPE65,ESM-2 650M + CaLM,1,0.31,0.9166666666666666,0.9666666666666668,67,17,15,2
RPE65,ESM-2 650M + CaLM,2,0.56,0.935483870967742,0.875,67,17,16,1
RPE65,ESM-2 650M + CaLM,3,0.47,0.935483870967742,0.9375,67,17,16,1
RPE65,ESM-2 650M + CaLM,4,0.41,0.9483870967741936,0.9375,67,17,16,1
RPE65,ESM-2 650M + CaLM,5,0.47,0.9365079365079364,0.9333333333333332,68,16,15,1
RPE65,ESM-2 150M + CaLM,1,0.56,0.9126984126984128,0.8666666666666667,67,17,15,2
RPE65,ESM-2 150M + CaLM,2,0.56,0.864516129032258,1.0,67,17,16,1
RPE65,ESM-2 150M + CaLM,3,0.43,0.9032258064516128,0.875,67,17,16,1
RPE65,ESM-2 150M + CaLM,4,0.94,0.935483870967742,0.75,67,17,16,1
RPE65,ESM-2 150M + CaLM,5,0.42,0.8825396825396825,0.9333333333333332,68,16,15,1
RPE65,ESM-1b 650M + CaLM,1,0.7000000000000001,0.9325396825396826,0.7666666666666667,67,17,15,2
RPE65,ESM-1b 650M + CaLM,2,0.47,0.9,0.875,67,17,16,1
RPE65,ESM-1b 650M + CaLM,3,0.99,0.932258064516129,0.6875,67,17,16,1
RPE65,ESM-1b 650M + CaLM,4,0.59,0.8903225806451613,0.9375,67,17,16,1
RPE65,ESM-1b 650M + CaLM,5,0.59,0.8952380952380953,1.0,68,16,15,1
RPS6KA3,ESM-2 150M + 650M,1,0.38,0.875,1.0,24,6,5,1
RPS6KA3,ESM-2 150M + 650M,2,0.38,0.85,1.0,24,6,5,1
RPS6KA3,ESM-2 150M + 650M,3,0.38,0.9125,0.8,24,6,5,1
RPS6KA3,ESM-2 150M + 650M,4,0.0,0.875,0.4,24,6,5,1
RPS6KA3,ESM-2 150M + 650M,5,0.38,0.9625,0.6,24,6,5,1
RPS6KA3,ESM-2 650M + ESM-1b 650M,1,0.23,1.0,0.8,24,6,5,1
RPS6KA3,ESM-2 650M + ESM-1b 650M,2,0.32,1.0,1.0,24,6,5,1
RPS6KA3,ESM-2 650M + ESM-1b 650M,3,0.32,1.0,1.0,24,6,5,1
RPS6KA3,ESM-2 650M + ESM-1b 650M,4,0.32,1.0,1.0,24,6,5,1
RPS6KA3,ESM-2 650M + ESM-1b 650M,5,0.32,1.0,1.0,24,6,5,1
RPS6KA3,ESM-2 650M + CaLM,1,0.0,0.9125,0.8,24,6,5,1
RPS6KA3,ESM-2 650M + CaLM,2,0.89,0.9125,0.8,24,6,5,1
RPS6KA3,ESM-2 650M + CaLM,3,0.0,0.8625,1.0,24,6,5,1
RPS6KA3,ESM-2 650M + CaLM,4,0.0,0.8625,1.0,24,6,5,1
RPS6KA3,ESM-2 650M + CaLM,5,0.0,0.9125,0.8,24,6,5,1
RPS6KA3,ESM-2 150M + CaLM,1,0.12,0.875,1.0,24,6,5,1
RPS6KA3,ESM-2 150M + CaLM,2,0.0,0.9125,0.6,24,6,5,1
RPS6KA3,ESM-2 150M + CaLM,3,0.12,0.9,0.8,24,6,5,1
RPS6KA3,ESM-2 150M + CaLM,4,0.12,0.875,1.0,24,6,5,1
RPS6KA3,ESM-2 150M + CaLM,5,0.12,0.9125,0.8,24,6,5,1
RPS6KA3,ESM-1b 650M + CaLM,1,0.0,1.0,1.0,24,6,5,1
RPS6KA3,ESM-1b 650M + CaLM,2,0.0,1.0,1.0,24,6,5,1
RPS6KA3,ESM-1b 650M + CaLM,3,0.0,1.0,1.0,24,6,5,1
RPS6KA3,ESM-1b 650M + CaLM,4,0.0,1.0,1.0,24,6,5,1
RPS6KA3,ESM-1b 650M + CaLM,5,0.0,1.0,1.0,24,6,5,1
RS1,ESM-2 150M + 650M,1,0.45,0.974559686888454,0.868421052631579,80,21,19,2
RS1,ESM-2 150M + 650M,2,0.45,0.9111969111969112,1.0,81,20,18,2
RS1,ESM-2 150M + 650M,3,0.42,0.945945945945946,0.9166666666666666,81,20,18,2
RS1,ESM-2 150M + 650M,4,0.45,0.947876447876448,0.8888888888888888,81,20,18,2
RS1,ESM-2 150M + 650M,5,0.43,0.9297945205479452,1.0,81,20,19,1
RS1,ESM-2 650M + ESM-1b 650M,1,0.58,0.9099804305283756,1.0,80,21,19,2
RS1,ESM-2 650M + ESM-1b 650M,2,0.0,0.9942084942084942,0.5833333333333334,81,20,18,2
RS1,ESM-2 650M + ESM-1b 650M,3,0.34,0.9111969111969112,1.0,81,20,18,2
RS1,ESM-2 650M + ESM-1b 650M,4,0.58,0.9092664092664092,1.0,81,20,18,2
RS1,ESM-2 650M + ESM-1b 650M,5,0.41,0.9246575342465754,0.9473684210526316,81,20,19,1
RS1,ESM-2 650M + CaLM,1,0.44,0.8825831702544031,1.0,80,21,19,2
RS1,ESM-2 650M + CaLM,2,0.0,0.9266409266409268,0.8055555555555556,81,20,18,2
RS1,ESM-2 650M + CaLM,3,0.72,0.9768339768339768,0.6666666666666666,81,20,18,2
RS1,ESM-2 650M + CaLM,4,0.44,0.888030888030888,1.0,81,20,18,2
RS1,ESM-2 650M + CaLM,5,0.02,0.9075342465753424,1.0,81,20,19,1
RS1,ESM-2 150M + CaLM,1,0.4,0.9217221135029354,0.8947368421052632,80,21,19,2
RS1,ESM-2 150M + CaLM,2,0.4,0.9131274131274132,0.9444444444444444,81,20,18,2
RS1,ESM-2 150M + CaLM,3,0.45,0.9131274131274132,0.9444444444444444,81,20,18,2
RS1,ESM-2 150M + CaLM,4,0.63,0.9575289575289576,0.8333333333333334,81,20,18,2
RS1,ESM-2 150M + CaLM,5,0.45,0.9058219178082192,1.0,81,20,19,1
RS1,ESM-1b 650M + CaLM,1,0.55,0.8649706457925636,1.0,80,21,19,2
RS1,ESM-1b 650M + CaLM,2,0.55,0.915057915057915,0.9166666666666666,81,20,18,2
RS1,ESM-1b 650M + CaLM,3,0.33,0.9227799227799228,0.8055555555555556,81,20,18,2
RS1,ESM-1b 650M + CaLM,4,0.55,0.8938223938223938,0.9444444444444444,81,20,18,2
RS1,ESM-1b 650M + CaLM,5,0.67,0.9554794520547946,0.3684210526315789,81,20,19,1
RUNX1,ESM-2 150M + 650M,1,0.56,0.6883333333333334,0.3571428571428571,49,13,6,7
RUNX1,ESM-2 150M + 650M,2,1.0,0.6316666666666667,0.6190476190476191,49,13,6,7
RUNX1,ESM-2 150M + 650M,3,0.8200000000000001,0.5496794871794872,0.9444444444444444,50,12,6,6
RUNX1,ESM-2 150M + 650M,4,0.87,0.6586538461538461,0.4722222222222222,50,12,6,6
RUNX1,ESM-2 150M + 650M,5,0.85,0.6346153846153846,0.7222222222222222,50,12,6,6
RUNX1,ESM-2 650M + ESM-1b 650M,1,0.27,1.0,0.8333333333333334,49,13,6,7
RUNX1,ESM-2 650M + ESM-1b 650M,2,0.73,0.9966666666666668,1.0,49,13,6,7
RUNX1,ESM-2 650M + ESM-1b 650M,3,0.73,0.9967948717948718,1.0,50,12,6,6
RUNX1,ESM-2 650M + ESM-1b 650M,4,0.73,0.9967948717948718,1.0,50,12,6,6
RUNX1,ESM-2 650M + ESM-1b 650M,5,0.48,0.998397435897436,1.0,50,12,6,6
RUNX1,ESM-2 650M + CaLM,1,0.0,0.6933333333333334,0.3333333333333333,49,13,6,7
RUNX1,ESM-2 650M + CaLM,2,0.27,0.6066666666666667,0.7142857142857143,49,13,6,7
RUNX1,ESM-2 650M + CaLM,3,0.0,0.6426282051282052,0.5277777777777778,50,12,6,6
RUNX1,ESM-2 650M + CaLM,4,0.0,0.6458333333333334,0.6111111111111112,50,12,6,6
RUNX1,ESM-2 650M + CaLM,5,0.0,0.5705128205128205,0.8611111111111112,50,12,6,6
RUNX1,ESM-2 150M + CaLM,1,0.02,0.525,0.9285714285714286,49,13,6,7
RUNX1,ESM-2 150M + CaLM,2,0.02,0.6116666666666667,0.6190476190476191,49,13,6,7
RUNX1,ESM-2 150M + CaLM,3,0.02,0.5993589743589743,0.6944444444444444,50,12,6,6
RUNX1,ESM-2 150M + CaLM,4,0.02,0.6939102564102564,0.3333333333333333,50,12,6,6
RUNX1,ESM-2 150M + CaLM,5,0.13,0.6185897435897436,0.5555555555555556,50,12,6,6
RUNX1,ESM-1b 650M + CaLM,1,0.0,0.9966666666666668,1.0,49,13,6,7
RUNX1,ESM-1b 650M + CaLM,2,0.0,0.9966666666666668,1.0,49,13,6,7
RUNX1,ESM-1b 650M + CaLM,3,0.0,0.9967948717948718,1.0,50,12,6,6
RUNX1,ESM-1b 650M + CaLM,4,0.0,0.9967948717948718,1.0,50,12,6,6
RUNX1,ESM-1b 650M + CaLM,5,0.0,1.0,0.9444444444444444,50,12,6,6
SATB2,ESM-2 150M + 650M,1,0.32,0.8913043478260869,0.9444444444444444,72,18,6,12
SATB2,ESM-2 150M + 650M,2,0.56,0.9389632107023412,0.7916666666666666,72,18,6,12
SATB2,ESM-2 150M + 650M,3,0.68,0.8946488294314381,0.9722222222222222,72,18,6,12
SATB2,ESM-2 150M + 650M,4,0.61,0.9140425531914894,0.8571428571428571,72,18,7,11
SATB2,ESM-2 150M + 650M,5,0.43,0.9046808510638298,0.9090909090909092,72,18,7,11
SATB2,ESM-2 650M + ESM-1b 650M,1,0.66,0.911371237458194,0.9861111111111112,72,18,6,12
SATB2,ESM-2 650M + ESM-1b 650M,2,0.62,0.9138795986622074,0.9305555555555556,72,18,6,12
SATB2,ESM-2 650M + ESM-1b 650M,3,0.55,0.9448160535117056,0.8055555555555556,72,18,6,12
SATB2,ESM-2 650M + ESM-1b 650M,4,0.78,0.9148936170212766,0.935064935064935,72,18,7,11
SATB2,ESM-2 650M + ESM-1b 650M,5,0.62,0.9097872340425532,0.961038961038961,72,18,7,11
SATB2,ESM-2 650M + CaLM,1,0.1,0.8979933110367893,0.8472222222222222,72,18,6,12
SATB2,ESM-2 650M + CaLM,2,0.5,0.8921404682274248,0.9444444444444444,72,18,6,12
SATB2,ESM-2 650M + CaLM,3,0.49,0.8913043478260869,0.9305555555555556,72,18,6,12
SATB2,ESM-2 650M + CaLM,4,0.28,0.9174468085106384,0.8311688311688312,72,18,7,11
SATB2,ESM-2 650M + CaLM,5,0.51,0.9217021276595744,0.7922077922077922,72,18,7,11
SATB2,ESM-2 150M + CaLM,1,0.15,0.8511705685618729,0.7083333333333334,72,18,6,12
SATB2,ESM-2 150M + CaLM,2,0.48,0.8386287625418061,0.9027777777777778,72,18,6,12
